ds,yhat,yhat_lower,yhat_upper
2020-04-28,28644.165013137655,-4493.834173660196,63336.72078639896
2020-04-29,31657.088957045038,-6672.078802486537,67652.50042659287
2020-04-30,34882.97799672254,284.63944254373536,69729.88276479897
2020-05-01,38236.46033181676,1737.2096596303445,72956.58866975881
2020-05-02,41316.002857935804,6544.551786987533,74976.73232444188
2020-05-03,45252.28238735212,9893.844395012655,81408.48705709947
2020-05-04,48556.446973954815,15647.906969900925,81861.91701456328
2020-05-05,45787.33270037673,10315.264292139953,79496.62510690246
2020-05-06,49516.86999971155,13471.752636745563,84623.35233991352
2020-05-07,53459.37239480913,20052.446807587534,89443.2199660465
2020-05-08,57529.46808532692,22183.36170439739,95574.43010744026
2020-05-09,62420.93339066727,27307.61367605946,97421.43479356742
2020-05-10,67452.52234387878,30532.2059228356,102967.71843023915
2020-05-11,71851.99635428407,39415.70462318907,108533.43572400186
2020-05-12,70178.19150450903,35017.75197312382,106582.88107681242
2020-05-13,75003.03822764271,37763.88718987549,109539.23664799923
2020-05-14,80040.85004654586,45966.564573488686,114774.22487705831
2020-05-15,87205.9366766427,51134.466762515396,123650.22855988707
2020-05-16,94097.0834977625,59751.304733086115,130394.8336887505
2020-05-17,101128.3539667511,67410.91002872586,138262.2895783289
2020-05-18,107527.50949294085,72466.14988088871,141796.89040873334
2020-05-19,107853.38615892467,72062.90572757664,144691.15780718628
2020-05-20,114677.91439783722,77902.88403041256,148243.30741823165
2020-05-21,122905.08566102615,88712.38403028811,157366.88008031258
2020-05-22,131259.85021961603,97740.82226016864,166738.70488413735
2020-05-23,139340.67496923683,103838.17891147076,174244.8636301242
2020-05-24,147561.62336672583,112214.40412704027,181218.80319164463
2020-05-25,155150.4568214198,121106.54999122274,189378.74111603954
2020-05-26,156666.01141590805,120626.14513044983,192177.96171917193
2020-05-27,164800.1794786832,130371.51664204834,198903.63001108705
2020-05-28,173147.3126372239,138532.57495327902,206905.7498789104
2020-05-29,181622.0390911745,145981.42924294068,217154.02028117582
2020-05-30,189822.82573615064,155977.31379798215,226158.5459753104
2020-05-31,198163.73602900025,163152.19472853703,231934.68816844426
2020-06-01,205872.53137905133,172533.51760137323,242451.6723336005
2020-06-02,207508.2984199265,172497.64477102042,241831.39651669303
2020-06-03,215642.7170337388,184215.07171783553,251988.81506138566
2020-06-04,223990.10074330965,189073.37290415762,260691.39767414558
2020-06-05,232465.07774829413,196786.8998602389,265938.615515787
2020-06-06,240666.11494429933,205133.84450824582,275017.3995632299
2020-06-07,249007.2757881779,211747.34688385692,282625.5212798926
2020-06-08,256716.32167713012,221735.7664608504,291939.5340441489
2020-06-09,258352.08870589364,222245.82094692808,293565.4172406564
2020-06-10,266486.5073075733,231382.9710836533,302017.3064038083
2020-06-11,274833.8910050111,240168.3117866071,309232.23221058364
2020-06-12,283308.86799786444,250219.92194844046,318165.5679205005
2020-06-13,291509.90518175403,256441.85606945382,325868.5312959339
2020-06-14,299851.0660094576,264924.6054241633,334743.18055647105
2020-06-15,307560.1118943724,272489.89929632255,344054.186517819
2020-06-16,309195.8789190942,275265.61631884414,344207.3132016339
2020-06-17,317330.2975167365,282478.559530926,352866.00278234977
2020-06-18,325677.6812101358,291630.10542820406,360876.63312340353
2020-06-19,334152.658198951,300972.21841456665,367060.81607336306
2020-06-20,361341.8447444586,327203.34940073756,397358.51823210984
2020-06-21,388671.1549378357,354262.66197259614,423652.41001312574
2020-06-22,415368.35018841486,382007.36434231215,447463.5648241551
2020-06-23,435992.2665788077,401124.40013604437,470403.9545614387
2020-06-24,463114.8345421198,429061.8913270427,496139.7503736175
2020-06-25,490450.36760118225,455103.89332149836,520541.88004683465
2020-06-26,517913.49395566946,480921.2064762279,553583.7691990874
2020-06-27,545102.6805011752,509871.5928653533,578950.18501404
2020-06-28,572431.9906945593,536408.0681631509,606059.8643859453
2020-06-29,599129.1859451322,564524.3097186646,633867.0112991972
2020-06-30,619753.1023355239,585543.8478813748,654178.2650264371
2020-07-01,646875.6702988293,612172.5624098133,682390.0258658464
2020-07-02,674211.2033579048,639735.1432975472,707373.7913169963
2020-07-03,701674.3297123937,665178.5443005995,735071.1695342382
2020-07-04,728863.5162579032,693676.146072828,762816.0002185005
2020-07-05,756192.8264512741,720583.5842350785,788019.1114577813
2020-07-06,782890.021701863,748413.5161261604,817706.5739008099
2020-07-07,803513.9380922418,767668.1956184711,838101.6214950643
2020-07-08,830636.5060555532,795087.0118414497,864624.3315305723
2020-07-09,857972.0391146205,823317.1125668262,891931.502026311
2020-07-10,885435.1654691114,852340.5879332864,920653.8870987104
2020-07-11,912624.3520146192,875418.5595094484,945877.4843988407
2020-07-12,939953.6622079978,905558.366586718,976430.7338469507
2020-07-13,966650.8574585809,931577.3481884375,1002323.8554790858
2020-07-14,987274.773848958,950255.1365297718,1024584.2937106439
2020-07-15,1014397.3418122729,977691.839275758,1049711.3223921924
2020-07-16,1041732.8748713486,1007917.1577356812,1075270.9458725888
2020-07-17,1069196.0012258291,1033741.4508094112,1104773.2724372265
2020-07-18,1096385.1877713404,1062294.2860770489,1132648.7357952576
2020-07-19,1123714.4979647219,1090007.4207337578,1157206.502168636
2020-07-20,1150411.6932152957,1116216.1103862538,1186391.428332467
2020-07-21,1171035.6096056753,1137141.1026718167,1207839.2314765528
2020-07-22,1198158.1775689896,1164876.1042162648,1234811.3891117745
2020-07-23,1225493.7106280648,1189539.1478750478,1260596.8350447728
2020-07-24,1252956.8369825478,1220373.0973579725,1287052.959763297
2020-07-25,1280146.0235280558,1244541.6651713708,1313133.1535206833
2020-07-26,1307475.3337214412,1269344.590151325,1341431.674834729
2020-07-27,1334172.5289720153,1300975.9175392173,1367730.5704641594
2020-07-28,1354796.445362406,1319594.2618526204,1393458.2802448664
2020-07-29,1381919.0133257064,1344734.9150307996,1415978.2315014263
2020-07-30,1409254.546384782,1373224.9069311132,1442784.7019856407
2020-07-31,1436717.672739272,1401254.8446043523,1472367.1454150907
2020-08-01,1463906.859284779,1428069.1497147183,1498382.3859363904
2020-08-02,1491236.169478159,1455790.4887483807,1521897.2078572027
2020-08-03,1517933.3647287306,1485543.0007355139,1554123.252698847
2020-08-04,1538557.281119123,1501933.185215887,1574669.9299447217
2020-08-05,1565679.849082429,1528035.2947304847,1602605.8602518507
2020-08-06,1593015.382141504,1555319.3143410487,1629655.4015860923
2020-08-07,1620478.5084959834,1582870.732205578,1659056.7727238052
2020-08-08,1647667.6950415003,1611313.697079598,1685813.1114997575
2020-08-09,1674997.0052348753,1638475.2035860682,1718964.6168232283
2020-08-10,1701694.2004854467,1659237.7640650228,1740975.8060870485
2020-08-11,1722318.1168758401,1682973.4152022377,1763828.1659472995
2020-08-12,1749440.6848391485,1705501.4394343821,1788087.1091965605
2020-08-13,1776776.2178982121,1734777.5305631917,1819263.507249361
2020-08-14,1804239.3442527077,1757996.1387162001,1851054.6471676829
2020-08-15,1831428.5307982224,1783836.1710956907,1877939.4213124719
2020-08-16,1858757.840991598,1814822.6339126085,1908838.4332593263
2020-08-17,1885455.0362421637,1838317.4051335936,1939950.1961431366
2020-08-18,1906078.95263257,1857666.7209063503,1959830.3171193257
2020-08-19,1933201.5205958688,1881194.8966083128,1987769.789479085
2020-08-20,1960537.0536549408,1905739.921150289,2013080.8235061779
2020-08-21,1988000.1800094198,1933191.9251875952,2048501.357359566
2020-08-22,2015189.3665549383,1957198.7152601911,2079010.951918207
2020-08-23,2042518.6767483172,1981118.6844777544,2106253.8248919873
2020-08-24,2069215.8719988922,2006599.9727424188,2136849.431468115
2020-08-25,2089839.7883892863,2027647.2264669277,2159957.7477627606
2020-08-26,2116962.3563525886,2052627.6822557766,2190770.0648961947
2020-08-27,2144297.8894116567,2077373.7171596028,2223907.2131333766
2020-08-28,2171761.015766144,2102845.937827503,2252993.8909293283
2020-08-29,2198950.202311654,2116669.1916415687,2279429.12687914
2020-08-30,2226279.5125050372,2144441.7263851045,2313657.761390641
2020-08-31,2252976.7077556145,2171680.1006070483,2339092.572794937
2020-09-01,2273600.624146005,2190068.435216537,2363772.340134863
2020-09-02,2300723.1921093115,2217188.124984532,2396833.2752489797
2020-09-03,2328058.7251683786,2234740.6121873427,2426981.083464055
2020-09-04,2355521.8515228685,2263261.009592098,2456070.9070739304
2020-09-05,2382711.03806837,2284171.6073444677,2494307.272265304
2020-09-06,2410040.3482617564,2309235.0685237804,2522726.071801412
2020-09-07,2436737.5435123295,2334428.5653859423,2546164.916020908
2020-09-08,2457361.4599027205,2349941.490527485,2570245.480183225
2020-09-09,2484484.027866026,2371346.863671725,2599948.976769927
2020-09-10,2511819.5609250944,2402756.8031434054,2635053.9685687893
2020-09-11,2539282.68727958,2420759.047672862,2666181.093041799
2020-09-12,2566471.873825097,2450461.07148185,2697977.20001667
2020-09-13,2593801.184018479,2468241.1717007225,2728240.6060716403
2020-09-14,2620498.379269061,2497253.46228911,2762261.611697878
2020-09-15,2641122.2956594373,2507401.1077267975,2786992.319787795
2020-09-16,2668244.8636227488,2529932.9232556354,2810450.407728478
2020-09-17,2695580.3966818154,2554329.248447588,2839957.0807348946
2020-09-18,2723043.523036304,2577455.75790933,2872426.4553118693
2020-09-19,2750232.709581814,2596701.617006216,2908319.960311523
2020-09-20,2777562.0197751955,2625121.951896541,2937406.6005748925
2020-09-21,2804259.2150257765,2645039.26937366,2969765.9648925522
2020-09-22,2824883.1314161564,2666878.216172145,2992817.6336609265
2020-09-23,2852005.699379464,2686856.3160280343,3026740.715621913
2020-09-24,2879341.232438537,2704274.681374985,3061056.12262643
2020-09-25,2906804.358793022,2734384.6754137226,3085241.066755877
